time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-04-15T18:19:25.720Z,36.8021667,-89.3526667,8.45,2.57,md,50,65,0.0503,0.15,nm,nm60390006,2022-05-11T21:13:10.040Z,"3 km SW of Anniston, Missouri",earthquake,0.23,0.51,0.06,39,reviewed,nm,nm
2022-04-15T17:45:41.330Z,40.4048333,-125.5718333,9.62,2.88,md,23,319,0.9447,0.21,nc,nc73717945,2022-05-17T17:02:25.040Z,"109km W of Petrolia, CA",earthquake,2.49,31.61,0.143,45,reviewed,nc,nc
2022-04-15T17:38:47.860Z,19.2045,-155.4015,33.2,2.64,md,52,157,,0.12,hv,hv72985312,2022-05-11T21:08:27.040Z,"8 km E of P?hala, Hawaii",earthquake,0.41,0.52,0.114445755534581,24,reviewed,hv,hv
2022-04-15T17:07:03.663Z,-3.3984,145.3819,10,4.4,mb,,86,2.396,1.24,us,us6000hfae,2022-05-11T20:59:30.040Z,"163 km ENE of Angoram, Papua New Guinea",earthquake,7.2,1.9,0.155,12,reviewed,us,us
2022-04-15T16:45:21.391Z,-55.939,-27.7965,61.83,5.1,mb,,57,5.258,0.83,us,us7000h2iu,2022-05-08T15:45:25.040Z,"South Sandwich Islands region",earthquake,10.3,4.9,0.086,44,reviewed,us,us
2022-04-15T16:43:31.507Z,-22.7782,-69.9475,68.39,5,mww,,102,0.354,1.01,us,us7000h2im,2022-05-21T19:21:37.040Z,"80 km SSE of Tocopilla, Chile",earthquake,4.7,4.1,0.073,18,reviewed,us,us
2022-04-15T16:34:44.171Z,31.64937654,-104.3779931,5.231787109,2.9,ml,10,76,0.0989609043,0.2,tx,tx2022hjhd,2022-05-21T19:22:49.040Z,"58 km S of Whites City, New Mexico",earthquake,1.902386986,2.274559111,0.2,8,reviewed,tx,tx
2022-04-15T15:06:47.720Z,40.4643333,-124.4016667,25.83,2.56,md,21,217,0.05023,0.08,nc,nc73717865,2022-04-15T23:18:07.487Z,"17km SW of Ferndale, CA",earthquake,0.38,0.57,0.225,25,reviewed,nc,nc
2022-04-15T14:35:50.973Z,-11.0728,166.5273,137.2,4.4,mb,,102,4.397,0.47,us,us6000hfaa,2022-04-22T07:40:45.040Z,"88 km ESE of Lata, Solomon Islands",earthquake,8.4,5.3,0.092,34,reviewed,us,us
2022-04-15T14:25:13.900Z,17.9555,-66.9575,5.83,2.85,md,29,181,,0.18,pr,pr71344673,2022-04-15T14:51:28.120Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.44,0.28,0.105050833789294,14,reviewed,pr,pr
2022-04-15T14:22:57.066Z,-5.893,151.6166,10,4.8,mb,,63,1.776,0.5,us,us7000h2hy,2022-04-29T09:06:38.040Z,"168 km ESE of Kimbe, Papua New Guinea",earthquake,3.4,1.9,0.082,46,reviewed,us,us
2022-04-15T14:22:43.138Z,-17.5429,168.667,10,5.3,mww,,70,2.513,0.6,us,us7000h2hw,2022-04-29T09:00:53.920Z,"43 km ENE of Port-Vila, Vanuatu",earthquake,7.1,1.8,0.073,18,reviewed,us,us
2022-04-15T13:59:13.098Z,-17.4936,168.6746,213.71,4.3,mb,,70,2.476,0.64,us,us7000h2hs,2022-04-29T08:46:14.040Z,"46 km NE of Port-Vila, Vanuatu",earthquake,7.8,4.8,0.092,34,reviewed,us,us
2022-04-15T13:48:02.408Z,15.0485,108.1561,16.43,4.4,mb,,112,3.094,0.52,us,us6000hfa9,2022-04-22T07:17:13.040Z,"67 km SSW of Tam K?, Vietnam",earthquake,7.4,1.4,0.134,16,reviewed,us,us
2022-04-15T13:11:02.760Z,28.1516,104.6985,10,4.6,mb,,42,4.696,0.51,us,us6000hfa7,2022-04-22T06:35:45.040Z,"33 km S of Xunchang, China",earthquake,8,1.9,0.061,80,reviewed,us,us
2022-04-15T13:02:34.356Z,41.629,46.9404,10,4.3,mb,,86,1.702,0.63,us,us6000hfah,2022-04-22T08:45:37.040Z,"17 km ENE of Mamrux, Azerbaijan",earthquake,7.4,1.9,0.09,35,reviewed,us,us
2022-04-15T12:11:15.030Z,19.2383333333333,-155.397333333333,32.86,3.05,ml,55,116,,0.13,hv,hv72984587,2022-05-20T05:04:45.304Z,"9 km ENE of P?hala, Hawaii",earthquake,0.4,0.55,0.214504104689699,39,reviewed,hv,hv
2022-04-15T12:11:08.130Z,19.2183333333333,-155.393166666667,33.28,2.57,ml,36,153,,0.13,hv,hv72984582,2022-05-20T04:54:15.040Z,"9 km E of P?hala, Hawaii",earthquake,0.51,0.73,0.139030165204815,21,reviewed,hv,hv
2022-04-15T12:06:01.900Z,19.2281666666667,-155.388333333333,33.5,2.77,ml,54,148,,0.12,hv,hv72984577,2022-04-29T08:09:44.040Z,"Island of Hawaii, Hawaii",earthquake,0.42,0.49,0.195691784204478,30,reviewed,hv,hv
2022-04-15T12:04:04.325Z,36.1336,70.7954,107.78,4.3,mb,,56,1.005,0.8,us,us7000h2h1,2022-05-06T07:49:10.040Z,"79 km N of P?r?n, Afghanistan",earthquake,5.8,6.4,0.094,32,reviewed,us,us
2022-04-15T11:58:33.060Z,19.2178333333333,-155.388333333333,31.58,4.63,ml,50,155,,0.13,hv,hv72984552,2022-06-11T10:03:00.824Z,"9 km E of P?hala, Hawaii",earthquake,0.42,0.5,0.176939686899813,39,reviewed,hv,hv
2022-04-15T11:58:24.560Z,19.2383333333333,-155.403666666667,34.21,4.33,ml,54,116,,0.13,hv,hv72984557,2022-05-22T11:29:36.379Z,"8 km ENE of P?hala, Hawaii",earthquake,0.38,0.47,0.192131669814092,36,reviewed,hv,hv
2022-04-15T11:36:27.953Z,63.8764,-150.4107,10.2,3.3,ml,,,,0.86,ak,ak0224tu6zgj,2022-06-17T23:33:01.040Z,"65 km WSW of Ferry, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-04-15T11:27:28.880Z,4.1434,95.9414,58.46,4.9,mb,,29,3.258,0.7,us,us7000h2gq,2022-04-29T07:40:30.040Z,"20 km W of Meulaboh, Indonesia",earthquake,7.4,5.8,0.061,84,reviewed,us,us
2022-04-15T10:38:29.380Z,36.0181667,-120.062,4.43,2.61,md,49,132,0.0704,0.13,nc,nc73717790,2022-05-10T10:13:08.040Z,"6km ENE of Avenal, CA",earthquake,0.35,0.68,0.155,71,reviewed,nc,nc
2022-04-15T10:11:23.048Z,3.9941,95.6684,42.33,4.2,mb,,186,3.281,0.53,us,us6000hfa5,2022-05-12T12:37:43.040Z,"53 km WSW of Meulaboh, Indonesia",earthquake,9.9,8.9,0.152,12,reviewed,us,us
2022-04-15T10:04:37.611Z,56.122,-156.9092,50.6,3,ml,,,,0.54,ak,ak0224tteph3,2022-06-17T23:31:47.040Z,"94 km ESE of Chignik, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2022-04-15T10:02:13.649Z,-22.5341,-68.7013,121.39,4.3,mb,,40,0.636,0.36,us,us7000h2gh,2022-05-11T09:59:06.040Z,"24 km ESE of Calama, Chile",earthquake,4.6,4.6,0.143,14,reviewed,us,us
2022-04-15T09:59:15.448Z,38.6767,-97.5092,1.53,2.6,mb_lg,,97,0.724,0.23,us,us7000h2gg,2022-05-10T09:23:54.514Z,"7 km WSW of Gypsum, Kansas",earthquake,1.5,5.9,0.068,56,reviewed,us,us
2022-04-15T09:49:58.494Z,-7.8368,122.5273,275.87,4.4,mb,,52,0.843,0.42,us,us7000h2gf,2022-05-11T15:13:52.040Z,"93 km NNE of Maumere, Indonesia",earthquake,8.1,5.5,0.085,43,reviewed,us,us
2022-04-15T09:38:20.943Z,10.8312,144.6697,10,4.4,mb,,161,2.748,0.26,us,us6000hfa4,2022-05-12T08:40:16.040Z,"269 km S of Merizo Village, Guam",earthquake,11.2,1.6,0.13,19,reviewed,us,us
2022-04-15T08:43:31.537Z,16.5196,-95.0912,33.53,4.1,mb,,155,1.203,0.72,us,us7000h2g9,2022-05-18T04:41:02.040Z,"3 km WNW of Asunción Ixtaltepec, Mexico",earthquake,5.8,4.2,0.109,23,reviewed,us,us
2022-04-15T07:49:45.579Z,54.7399,-162.659,81,3.8,mb,,151,0.454,0.68,us,us7000h2g4,2022-06-17T23:30:10.040Z,"41 km SSW of King Cove, Alaska",earthquake,6.2,8.7,0.17,9,reviewed,us,us
2022-04-15T07:49:24.683Z,51.5888,-175.0951,35,2.6,ml,,236,0.651,0.43,us,us7000hfpy,2022-06-17T23:28:56.040Z,"91 km SW of Atka, Alaska",earthquake,5.2,2,0.128,8,reviewed,us,us
2022-04-15T07:05:45.242Z,-17.6906,-178.5019,587.81,4.3,mb,,170,3.284,0.79,us,us6000hfa0,2022-04-24T06:22:08.040Z,"234 km E of Levuka, Fiji",earthquake,15.7,10,0.177,9,reviewed,us,us
2022-04-15T06:54:09.550Z,-5.8717,151.6651,10,5.3,mb,,60,1.741,0.54,us,us7000h2fx,2022-04-24T06:12:57.040Z,"172 km ESE of Kimbe, Papua New Guinea",earthquake,8.4,1.8,0.069,70,reviewed,us,us
2022-04-15T06:33:10.070Z,27.9379,128.2317,10,4.6,mb,,84,1.098,0.76,us,us7000h2fz,2022-04-24T06:06:36.040Z,"131 km WSW of Naze, Japan",earthquake,6.5,1.9,0.129,18,reviewed,us,us
2022-04-15T06:19:29.120Z,17.8963333333333,-66.857,18.4,2.54,md,8,235,,0.12,pr,pr71344613,2022-04-15T06:36:53.510Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.86,0.51,0.0736866411052621,4,reviewed,pr,pr
2022-04-15T05:49:17.023Z,-21.1018,-68.5758,131.28,4.5,mwr,,54,0.853,0.96,us,us7000h2fr,2022-05-18T04:35:00.040Z,"154 km NNE of Calama, Chile",earthquake,7,6.8,,,reviewed,us,guc
2022-04-15T05:17:30.817Z,-23.6868,-179.9138,529.22,4.3,mb,,76,6.21,0.65,us,us6000hf9x,2022-04-24T06:00:26.040Z,"south of the Fiji Islands",earthquake,17.1,11.8,0.147,14,reviewed,us,us
2022-04-15T04:47:58.956Z,-20.6906,-175.3339,10,4.9,mb,,116,6.901,1,us,us6000hf9v,2022-04-21T22:58:59.040Z,"Tonga",earthquake,8.3,1.9,0.079,53,reviewed,us,us
2022-04-15T04:30:55.980Z,31.9305,-116.8925,14.51,4.54,mw,27,234,0.2038,0.23,ci,ci40236864,2022-05-13T14:55:07.871Z,"20km W of El Sauzal, B.C., MX",earthquake,0.8,1.06,,6,reviewed,ci,ci
2022-04-15T04:25:49.563Z,65.3219,-145.4932,12.3,3.2,ml,,,,0.82,ak,ak0224tpyn56,2022-06-17T23:26:46.040Z,"42 km SW of Central, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-04-15T03:25:42.090Z,66.3416,-157.23,10,3.5,ml,,,,0.66,ak,ak0224tpdenz,2022-06-17T23:25:50.040Z,"61 km S of Shungnak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2022-04-15T03:24:55.261Z,66.3462,-157.198,6.5,3.4,ml,,,,0.5,ak,ak0224tpd56a,2022-06-17T23:24:50.040Z,"60 km S of Shungnak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2022-04-15T03:24:28.846Z,66.3191,-157.2307,7.5,3.1,ml,,,,0.38,ak,ak0224tpcy2s,2022-06-17T23:23:49.040Z,"63 km S of Shungnak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-04-15T03:00:04.604Z,26.9186,126.4294,10,4.7,mb,,76,1.648,0.76,us,us7000h2ev,2022-05-06T00:47:44.040Z,"147 km WNW of Naha, Japan",earthquake,8.9,1.9,0.118,23,reviewed,us,us
2022-04-15T02:48:14.180Z,-57.2675,-25.3593,34.27,4.3,mb,,128,6.952,0.45,us,us6000hfa2,2022-04-21T22:48:22.040Z,"South Sandwich Islands region",earthquake,9.7,7.2,0.168,12,reviewed,us,us
2022-04-15T02:46:51.194Z,81.4876,120.1332,10,4.2,mb,,87,10.093,1.19,us,us7000h2ff,2022-05-06T00:44:31.040Z,"east of Severnaya Zemlya",earthquake,12.6,1.9,0.102,29,reviewed,us,us
2022-04-15T02:41:17.591Z,36.635,71.0771,207.4,3.9,mb,,94,0.633,0.53,us,us7000h2ei,2022-05-06T00:43:17.040Z,"33 km SE of Jurm, Afghanistan",earthquake,6.2,6.5,0.195,7,reviewed,us,us
2022-04-15T02:30:50.428Z,-27.1925,-70.698,42.91,4.4,mb,,95,0.157,1,us,us7000h2ed,2022-05-06T00:41:13.438Z,"41 km WNW of Copiapó, Chile",earthquake,5.5,4.7,0.22,7,reviewed,us,us
2022-04-15T02:12:42.889Z,54.1892,-164.9903,78.06,2.9,ml,,194,0.341,0.61,us,us7000hfpx,2022-06-17T23:22:25.040Z,"51 km E of Akutan, Alaska",earthquake,11.2,11.1,0.105,12,reviewed,us,us
2022-04-15T01:34:39.483Z,37.3294,15.7674,10,4.6,mb,,104,0.934,1.33,us,us7000h2e0,2022-05-06T00:38:44.901Z,"49 km ENE of Augusta, Italy",earthquake,4.5,1.9,0.136,18,reviewed,us,us
2022-04-15T01:33:22.239Z,38.3891,72.3607,10,4.4,mb,,104,1.895,0.79,us,us6000hf9u,2022-05-17T22:16:23.040Z,"118 km SE of Karakenja, Tajikistan",earthquake,4.4,1.9,0.18,11,reviewed,us,us
2022-04-15T01:26:17.095Z,38.5167,97.3084,15.04,5.1,mww,,31,5.7,0.67,us,us7000h2dx,2022-06-11T21:20:19.210Z,"150 km SSW of Laojunmiao, China",earthquake,4.2,3.5,0.098,10,reviewed,us,us
2022-04-14T23:46:19.505Z,-17.5905,-172.7817,10,4.6,mb,,146,6.085,0.77,us,us7000h2dj,2022-04-25T21:42:22.040Z,"173 km NE of Neiafu, Tonga",earthquake,3.9,1.9,0.084,42,reviewed,us,us
2022-04-14T23:19:25.294Z,-58.8278,-24.9323,10,4.2,mb,,121,7.837,0.63,us,us7000h3kq,2022-04-29T04:22:49.040Z,"South Sandwich Islands region",earthquake,13.4,1.9,0.141,14,reviewed,us,us
2022-04-14T23:05:12.059Z,61.5864,-150.4832,52.5,2.9,ml,,,,0.6,ak,ak0224sdm5q3,2022-06-17T02:40:48.506Z,"5 km NNE of Susitna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-04-14T22:17:55.537Z,-32.1762,-71.448,43.45,4.7,mwr,,49,0.86,0.83,us,us7000h2cz,2022-05-22T04:31:07.040Z,"Near the coast of Valparaiso, Chile",earthquake,4.2,4.7,0.053,34,reviewed,us,us
2022-04-14T22:06:44.162Z,-0.5122,124.527,62.73,4.3,mb,,108,23.972,0.46,us,us7000h3kl,2022-04-29T04:13:34.040Z,"199 km ENE of Luwuk, Indonesia",earthquake,15.1,5.3,0.161,11,reviewed,us,us
2022-04-14T21:25:39.020Z,52.9729,-166.9663,35,2.6,ml,,230,0.718,0.45,us,us7000hfnp,2022-06-17T23:18:53.040Z,"104 km SSW of Unalaska, Alaska",earthquake,3.4,2,0.105,12,reviewed,us,us
2022-04-14T21:06:40.670Z,41.1491667,-121.3868333,-1.23,2.79,md,50,43,0.08155,0.16,nc,nc73717600,2022-04-25T21:25:24.040Z,"11km N of McArthur, CA",earthquake,0.23,0.7,0.15,49,reviewed,nc,nc
2022-04-14T19:49:37.514Z,-18.0134,-178.1041,625.62,4.2,mb,,133,3.669,0.75,us,us7000h3kk,2022-05-06T21:13:58.040Z,"273 km E of Levuka, Fiji",earthquake,14.7,6.4,0.08,43,reviewed,us,us
2022-04-14T19:06:57.510Z,23.6753,121.5964,6.01,4.9,mb,,66,0.393,1.02,us,us7000h2bx,2022-04-20T21:25:14.040Z,"33 km S of Hualien City, Taiwan",earthquake,6.4,4.2,0.053,112,reviewed,us,us
2022-04-14T18:39:05.529Z,14.8914,108.2514,10,4.4,mb,,119,4.388,0.54,us,us7000h3kh,2022-04-20T18:35:34.040Z,"63 km WSW of Qu?ng Ngãi, Vietnam",earthquake,10.3,1.9,0.378,3,reviewed,us,us
2022-04-14T18:27:49.760Z,19.2523333333333,-155.385,32.22,2.51,ml,53,136,,0.12,hv,hv72983792,2022-05-11T21:08:17.040Z,"11 km ENE of P?hala, Hawaii",earthquake,0.39,0.5,0.198973772448255,16,reviewed,hv,hv
2022-04-14T18:25:31.174Z,37.1773,141.0048,68.07,4.5,mb,,128,2.33,0.53,us,us7000h2bg,2022-04-20T15:37:29.707Z,"17 km NE of Iwaki, Japan",earthquake,8.9,6.6,0.097,31,reviewed,us,us
2022-04-14T18:15:13.519Z,53.7728,-164.1003,35,2.8,ml,,204,0.809,0.47,us,us7000hfnn,2022-06-17T23:16:18.040Z,"117 km ESE of Akutan, Alaska",earthquake,3.6,2,0.097,14,reviewed,us,us
2022-04-14T17:51:38.940Z,-7.781,-76.228,123.54,4.6,mb,,64,2.242,0.69,us,us7000h2b4,2022-04-20T15:28:44.767Z,"55 km NE of Tocache, Peru",earthquake,7.1,3.8,0.042,173,reviewed,us,us
2022-04-14T17:43:24.675Z,14.9349,108.2152,13.98,4.2,mb,,116,4.359,1.12,us,us7000h2ba,2022-04-20T15:13:06.173Z,"65 km WSW of Qu?ng Ngãi, Vietnam",earthquake,9.4,4.6,0.115,21,reviewed,us,us
2022-04-14T17:26:19.821Z,38.0016,-118.0462,5.9,3.3,ml,25,50.68,0.13,0.1234,nn,nn00837174,2022-05-11T21:09:35.040Z,"37 km N of Dyer, Nevada",earthquake,,3.5,0.29,11,reviewed,nn,nn
2022-04-14T17:20:55.709Z,31.58578978,-104.2483604,7.905419922,2.7,ml,18,73,0.0871054242,0.3,tx,tx2022hhnf,2022-05-06T20:45:57.040Z,"52 km NW of Toyah, Texas",earthquake,1.140011548,2.038669349,0.1,12,reviewed,tx,tx
2022-04-14T16:39:01.929Z,54.4318,-159.7744,18.15,3.3,ml,,213,0.414,0.72,us,us7000hfnj,2022-06-17T23:15:14.040Z,"110 km SSE of Sand Point, Alaska",earthquake,5.9,10.8,0.071,26,reviewed,us,us
2022-04-14T16:20:45.513Z,-30.1978,-177.7742,9.58,4.9,mb,,52,0.941,1.02,us,us7000h3kg,2022-05-11T20:52:24.040Z,"Kermadec Islands, New Zealand",earthquake,8,3.9,0.11,29,reviewed,us,us
2022-04-14T16:09:18.140Z,54.4751,-159.7055,22.87,2.8,ml,,214,0.363,0.72,us,us7000hfnq,2022-06-17T23:13:50.040Z,"108 km SSE of Sand Point, Alaska",earthquake,6,7.2,0.071,26,reviewed,us,us
2022-04-14T15:57:35.253Z,62.8364,-150.5896,84.8,2.6,ml,,,,0.48,ak,ak0224s95vzr,2022-06-17T23:12:38.040Z,"38 km NNE of Petersville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-04-14T15:49:54.254Z,-21.9969,-65.9957,255.71,4.9,mww,,55,2.231,0.74,us,us7000h29w,2022-05-11T20:40:19.040Z,"42 km WNW of Villazón, Bolivia",earthquake,7.7,6.4,0.093,11,reviewed,us,us
2022-04-14T15:05:38.813Z,-6.2889,154.8913,81.66,4.4,mb,,95,3.423,0.91,us,us7000h3kc,2022-05-17T17:06:47.040Z,"Bougainville region, Papua New Guinea",earthquake,8,7.5,0.092,38,reviewed,us,us
2022-04-14T14:52:34.703Z,-5.9829,154.8372,157.34,4.4,mb,,130,3.203,1.25,us,us7000h3kb,2022-05-28T17:49:15.040Z,"80 km WNW of Panguna, Papua New Guinea",earthquake,12.8,7.6,0.12,20,reviewed,us,us
2022-04-14T13:36:14.052Z,35.7114,30.0192,30.85,4.3,mb,,66,0.619,0.84,us,us7000h26u,2022-06-12T13:28:38.040Z,"59 km S of Demre, Turkey",earthquake,5.1,5.9,0.099,29,reviewed,us,us
2022-04-14T13:28:40.087Z,-31.6616,-72.4222,10,4.2,mb,,175,1.193,1.11,us,us7000h26m,2022-05-08T15:31:59.283Z,"118 km W of Illapel, Chile",earthquake,4.8,1.9,0.2,7,reviewed,us,us
2022-04-14T13:12:13.020Z,17.7215,-63.5831,7,3.79,md,8,176,0.3552,0.19,pr,pr2022104000,2022-06-12T13:27:19.040Z,"36 km WNW of The Bottom, Bonaire, Saint Eustatius and Saba ",earthquake,9.78,1.64,0.08,6,reviewed,pr,pr
2022-04-14T13:01:31.541Z,-31.6078,-72.1042,10,4.1,mwr,,145,1.014,0.64,us,us7000h26d,2022-05-21T19:33:59.040Z,"88 km W of Illapel, Chile",earthquake,5.2,0.8,0.062,25,reviewed,us,us
2022-04-14T12:53:12.571Z,-31.6235,-72.1962,10,4.6,mwr,,113,1.062,1.08,us,us7000h26b,2022-05-23T13:14:07.040Z,"97 km W of Illapel, Chile",earthquake,4.5,1.8,0.043,53,reviewed,us,us
2022-04-14T11:28:27.377Z,50.3013,-179.9113,19.13,2.5,ml,,285,1.188,0.29,us,us7000hffw,2022-06-17T13:15:37.040Z,"288 km SW of Adak, Alaska",earthquake,5,7.6,0.128,8,reviewed,us,us
2022-04-14T11:02:44.726Z,-22.4022,170.6734,10,5,mb,,72,2.991,1.07,us,us7000h25p,2022-06-17T13:32:39.040Z,"southeast of the Loyalty Islands",earthquake,7.8,1.8,0.071,63,reviewed,us,us
2022-04-14T10:15:02.583Z,53.6527,169.3473,10,4.1,mb,,106,3.004,0.78,us,us7000h24h,2022-05-23T13:01:23.040Z,"271 km WNW of Attu Station, Alaska",earthquake,8.7,1.9,0.062,71,reviewed,us,us
2022-04-14T09:47:38.665Z,2.8927,126.047,52.15,4.3,mb,,95,2.485,0.33,us,us7000h3k7,2022-05-23T13:24:53.040Z,"195 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,10.1,9.5,0.153,14,reviewed,us,us
2022-04-14T09:27:14.152Z,-55.4201,-1.8131,10,5.1,mb,,56,16.322,0.9,us,us7000h24c,2022-05-23T12:59:30.040Z,"Bouvet Island region",earthquake,9.6,1.5,0.109,27,reviewed,us,us
2022-04-14T08:19:17.416Z,-32.7724,-177.7428,10,4.6,mb,,175,3.502,0.78,us,us7000h3k6,2022-05-07T06:59:41.040Z,"south of the Kermadec Islands",earthquake,9.2,1.9,0.129,21,reviewed,us,us
2022-04-14T07:52:34.577Z,13.0513,143.4418,195.93,4.1,mb,,100,1.488,0.51,us,us7000h3ka,2022-05-11T06:58:40.040Z,"135 km W of Merizo Village, Guam",earthquake,13.8,8.3,0.085,38,reviewed,us,us
2022-04-14T07:41:08.575Z,27.7448,56.0737,10,4.3,mb,,61,2.79,0.5,us,us7000h23u,2022-05-07T09:14:29.386Z,"65 km NNW of Bandar Abbas, Iran",earthquake,6.6,1.9,0.089,36,reviewed,us,us
2022-04-14T07:28:39.421Z,21.5642,121.2248,10,4.4,mb,,133,1.254,0.43,us,us7000h3k5,2022-05-07T09:51:57.040Z,"69 km SE of Hengchun, Taiwan",earthquake,7.9,1.9,0.189,10,reviewed,us,us
2022-04-14T07:26:09.218Z,-22.7593,-179.0483,562.72,4.4,mb,,107,5.682,0.39,us,us7000h23r,2022-05-06T13:13:44.040Z,"south of the Fiji Islands",earthquake,11.4,10,0.112,23,reviewed,us,us
2022-04-14T07:03:34.324Z,-25.2026,-175.3693,8,5.5,mww,,69,4.637,0.53,us,us7000h23k,2022-05-11T07:18:14.604Z,"south of Tonga",earthquake,9.9,1.9,0.062,25,reviewed,us,us
2022-04-14T06:41:13.735Z,5.3263,94.2703,44.75,4.2,mb,,143,5.181,0.36,us,us7000h3k4,2022-05-07T08:54:33.040Z,"120 km WSW of Banda Aceh, Indonesia",earthquake,10.9,5.4,0.186,8,reviewed,us,us
2022-04-14T06:33:40.730Z,33.3633333,-116.3625,3.28,2.58,ml,105,16,0.03671,0.19,ci,ci39992023,2022-05-07T08:34:39.040Z,"12km N of Borrego Springs, CA",earthquake,0.11,0.25,0.159,114,reviewed,ci,ci
2022-04-14T06:24:31.634Z,52.5182,171.5342,10,3.6,mb,,185,1.578,0.79,us,us7000h3k3,2022-05-07T08:21:41.040Z,"117 km WSW of Attu Station, Alaska",earthquake,11.4,2,0.098,26,reviewed,us,us
2022-04-14T04:13:05.932Z,56.6467,-156.4261,45.7,2.5,ml,,,,0.38,ak,ak0224s2cmjo,2022-06-17T23:10:47.040Z,"113 km SSE of Ugashik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2022-04-14T03:40:07.665Z,33.3251,141.0138,35,4.5,mb,,115,1.027,0.46,us,us7000h220,2022-05-17T00:06:27.040Z,"212 km SSE of Katsuura, Japan",earthquake,7.2,1.9,0.077,49,reviewed,us,us
2022-04-14T03:35:35.612Z,50.8637,-173.3007,10,2.8,ml,,305,1.452,0.59,us,us7000hetn,2022-06-17T23:09:56.040Z,"160 km SSE of Atka, Alaska",earthquake,3.9,2,0.115,10,reviewed,us,us
2022-04-14T03:33:47.594Z,56.3817,112.6278,10,4.8,mb,,34,7.08,0.52,us,us7000h21x,2022-05-17T00:03:08.040Z,"55 km WNW of Severomuysk, Russia",earthquake,8.1,1.8,0.035,250,reviewed,us,us
2022-04-14T03:31:40.602Z,33.269,141.1152,35,4.4,mb,,152,1.102,0.61,us,us7000h3k1,2022-04-22T00:09:48.040Z,"220 km SSE of Katsuura, Japan",earthquake,8.2,2,0.189,8,reviewed,us,us
2022-04-14T03:18:31.882Z,-20.9496,-178.3746,432.2,4.2,mb,,123,4.64,0.76,us,us7000h3k0,2022-04-21T23:26:00.040Z,"Fiji region",earthquake,15.5,8.2,0.167,10,reviewed,us,us
2022-04-14T02:36:20.879Z,54.6737,-159.8297,15.64,3.3,ml,,208,0.21,0.73,us,us7000h21t,2022-06-17T23:08:55.040Z,"85 km SSE of Sand Point, Alaska",earthquake,4.1,4,0.069,28,reviewed,us,us
2022-04-14T01:40:41.810Z,18.871,-66.3928333333333,56.36,3.36,md,18,237,,0.31,pr,pr71344523,2022-04-14T04:37:02.030Z,"45 km N of Brenas, Puerto Rico",earthquake,1.53,2.16,0.116591265372626,4,reviewed,pr,pr
2022-04-14T01:29:10.453Z,-26.367,-70.9518,22.95,4,mb,,147,0.384,0.59,us,us7000h21f,2022-04-21T04:10:15.040Z,"90 km W of Diego de Almagro, Chile",earthquake,2.6,5.4,0.164,10,reviewed,us,us
2022-04-14T01:28:57.022Z,-19.1374,169.7119,288.01,4.3,mb,,79,4.055,0.32,us,us7000h3kr,2022-04-21T04:01:00.040Z,"63 km NE of Isangel, Vanuatu",earthquake,9.7,9.9,0.137,15,reviewed,us,us
2022-04-14T01:25:25.747Z,-24.0246,179.2572,518.45,4.3,mb,,132,6.349,0.94,us,us7000h3jy,2022-04-21T03:02:30.040Z,"south of the Fiji Islands",earthquake,14.5,8.6,0.129,17,reviewed,us,us
2022-04-14T01:21:15.822Z,43.1739,-126.0453,10,4.2,mb,,245,1.493,0.33,us,us7000h21e,2022-05-16T23:52:25.040Z,"132 km WNW of Langlois, Oregon",earthquake,5.5,2,0.263,4,reviewed,us,us
2022-04-14T01:09:45.379Z,1.4587,-17.2924,10,4.4,mb,,144,13.438,0.32,us,us7000h3k2,2022-04-21T02:26:13.040Z,"north of Ascension Island",earthquake,9.4,1.9,0.17,14,reviewed,us,us
2022-04-14T01:05:24.959Z,14.6579,-92.9598,35,4,mb,,165,0.716,0.75,us,us7000h3jx,2022-06-12T20:34:46.040Z,"57 km WSW of Aquiles Serdán, Mexico",earthquake,5.4,2,0.184,8,reviewed,us,us
2022-04-14T00:22:23.588Z,-33.7932,-179.7344,77.67,4.6,mb,,203,4.084,0.28,us,us7000h3jv,2022-04-29T03:17:48.040Z,"south of the Kermadec Islands",earthquake,13.4,10.8,0.222,6,reviewed,us,us
2022-04-14T00:15:00.713Z,26.7762,126.4723,10,4.9,mww,,42,1.61,0.6,us,us7000h20p,2022-06-11T20:52:29.040Z,"135 km WNW of Naha, Japan",earthquake,6.1,1.8,0.062,25,reviewed,us,us
